hecking tx_Data_request for 793365 times 
[44.0] Checking tx_Data_request for 837813 times 
[44.0] Checking tx_Data_request for 837814 times 
[44.0] Checking tx_Data_request for 837815 times 
[44.0] Checking tx_Data_request for 837816 times 
[44.0] Checking tx_Data_request for 837817 times 
[44.0] Checking tx_Data_request for 837818 times 
[44.0] Checking tx_Data_request for 837819 times 
[44.0] Checking tx_Data_request for 837820 times 
[44.0] Checking tx_Data_request for 837821 times 
[44.0] Checking tx_Data_request for 837822 times 
[44.0] Checking tx_Data_request for 837823 times 
[44.0] Checking tx_Data_request for 837824 times 
[44.0] Checking tx_Data_request for 837825 times 
[44.0] Checking tx_Data_request for 837826 times 
[44.0] Checking tx_Data_request for 837827 times 
[44.0] Checking tx_Data_request for 837828 times 
[44.0] Checking tx_Data_request for 837829 times 
[44.0] Checking tx_Data_request for 837830 times 
[44.0] Checking tx_Data_request for 837831 times 
[44.0] Checking tx_Data_request for 837832 times 
[44.0] Checking tx_Data_request for 837833 times 
[44.0] Checking tx_Data_request for 837834 times 
[44.0] Checking tx_Data_request for 837835 times 
[44.0] Checking tx_Data_request for 837836 times 
[44.0] Checking tx_Data_request for 837837 times 
[44.0] Checking tx_Data_request for 837838 times 
[44.0] Checking tx_Data_request for 837839 times 
[44.0] Checking tx_Data_request for 837840 times 
[44.0] Checking tx_Data_request for 837841 times 
[44.0] Checking tx_Data_request for 837842 times 
[44.0] Checking tx_Data_request for 837843 times 
[44.0] Checking tx_Data_request for 837844 times 
[44.0] Checking tx_Data_request for 837845 times 
[44.0] Checking tx_Data_request for 837846 times 
[44.0] Checking tx_Data_request for [1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m837847 times 
[44.0] Checking tx_Data_request for 837848 times 
[44.0] Checking tx_Data_request for 837849 times 
[44.0] Checking tx_Data_request for 837850 times 
[44.0] Checking tx_Data_request for 837851 times 
[44.0] Checking tx_Data_request for 837852 times 
[44.0] Checking tx_Data_request for 837853 times 
[44.0] Checking tx_Data_request for 837854 times 
[44.0] Checking tx_Data_request for 837855 times 
[44.0] Checking tx_Data_request for 837856 times 
[44.0] Checking tx_Data_request for 837857 times 
[44.0] Checking tx_Data_request for 837858 times 
[44.0] Checking tx_Data_request for 837859 times 
[44.0] Checking tx_Data_request for 837860 times 
[44.0] Checking tx_Data_request for 837861 times 
[44.0] Checking tx_Data_request for 837862 times 
[44.0] Checking tx_Data_request for 837863 times 
[44.0] Checking tx_Data_request for 837864 times 
[44.0] Checking tx_Data_request for 837865 times 
[44.0] Checking tx_Data_request for 837866 times 
[44.0] Checking tx_Data_request for 837867 times 
[44.0] Checking tx_Data_request for 837868 times 
[44.0] Checking tx_Data_request for 837869 times 
[44.0] Checking tx_Data_request for 837870 times 
[44.0] Checking tx_Data_request for 837871 times 
[44.0] Checking tx_Data_request for 837872 times 
[44.0] Checking tx_Data_request for 837873 times 
[44.0] Checking tx_Data_request for 837874 times 
[44.0] Checking tx_Data_request for 837875 times 
[44.0] Checking tx_Data_request for 837876 times 
[44.0] Checking tx_Data_request for 837877 times 
[44.0] Checking tx_Data_request for 837878 times 
[44.0] Checking tx_Data_request for 837879 times 
[44.0] Checking tx_Data_request for 837880 times 
[44.0] Checking tx_Data_request for 837881 times 
[44.0] Checking tx_Data_request for 837882 times 
[44.0] Checking tx_Data_request for 837883 times 
[44.0] Checking tx_Data_request for 837884 times 
[44.0] Checking tx_Data_request for 837885 times 
[44.0] Checking tx_Data_request for 837886 times 
[44.0] Checking tx_Data_request for 837887 times 
[44.0] Checking tx_Data_request for 837888 times 
[44.0] Checking tx_Data_request for 837889 times 
[44.0] Checking tx_Data_request for 837890 times 
[44.0] Checking tx_Data_request for 837891 times 
[44.0] Checking tx_Data_request for 837892 times 
[44.0] Checking tx_Data_request for 837893 times 
[44.0] Checking tx_Data_request for 837894 times 
[44.0] Checking tx_Data_request for 837895 times 
[44.0] Checking tx_Data_request for 837896 times 
[44.0] Checking tx_Data_request for 837897 times 
[44.0] Checking tx_Data_request for 837898 times 
[44.0] Checking tx_Data_request for 837899 times 
[44.0] Checking tx_Data_request for 837900 times 
[44.0] Checking tx_Data_request for 837901 times 
[44.0] Checking tx_Data_request for 837902 times 
[44.0] Checking tx_Data_request for 837903 times 
[44.0] Checking tx_Data_request for 837904 times 
[44.0] Checking tx_Data_request for 837905 times 
[44.0] Checking tx_Data_request for 837906 times 
[44.0] Checking tx_Data_request for 837907 times 
[44.0] Checking tx_Data_request for 837908 times 
[44.0] Checking tx_Data_request for 837909 times 
[44.0] Checking tx_Data_request for 837910 times 
[44.0] Checking tx_Data_request for 837911 times 
[44.0] Checking tx_Data_request for 837912 times 
[44.0] Checking tx_Data_request for 837913 times 
[44.0] Checking tx_Data_request for 837914 times 
[44.0] Checking tx_Data_request for 837915 times 
[44.0] Checking tx_Data_request for 837916 times 
[44.0] Checking tx_Data_request for 837917 times 
[44.0] Checking tx_Data_request for 837918 times 
[44.0] Checking tx_Data_request for 837919 times 
[44.0] Checking tx_Data_request for 837920 times 
[44.0] Checking tx_Data_request for 837921 times 
[44.0] Checking tx_Data_request for 837922 times 
[44.0] Checking tx_Data_request for 837923 times 
[44.0] Checking tx_Data_request for 837924 times 
[44.0] Checking tx_Data_request for 837925 times 
[44.0] Checking tx_Data_request for 837926 times 
[44.0] Checking tx_Data_request for 837927 times 
[44.0] Checking tx_Data_request for 837928 times 
[44.0] Checking tx_Data_request [1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mfor 837929 times 
[44.0] Checking tx_Data_request for 837930 times 
[44.0] Checking tx_Data_request for 837931 times 
[44.0] Checking tx_Data_request for 837932 times 
[44.0] Checking tx_Data_request for 837933 times 
[44.0] Checking tx_Data_request for 837934 times 
[44.0] Checking tx_Data_request for 837935 times 
[44.0] Checking tx_Data_request for 837936 times 
[44.0] Checking tx_Data_request for 837937 times 
[44.0] Checking tx_Data_request for 837938 times 
[44.0] Checking tx_Data_request for 837939 times 
[44.0] Checking tx_Data_request for 837940 times 
[44.0] Checking tx_Data_request for 837941 times 
[44.0] Checking tx_Data_request for 837942 times 
[44.0] Checking tx_Data_request for 837943 times 
[44.0] Checking tx_Data_request for 837944 times 
[44.0] Checking tx_Data_request for 837945 times 
[44.0] Checking tx_Data_request for 837946 times 
[44.0] Checking tx_Data_request for 837947 times 
[44.0] Checking tx_Data_request for 837948 times 
[44.0] Checking tx_Data_request for 837949 times 
[44.0] Checking tx_Data_request for 837950 times 
[44.0] Checking tx_Data_request for 837951 times 
[44.0] Checking tx_Data_request for 837952 times 
[44.0] Checking tx_Data_request for 837953 times 
[44.0] Checking tx_Data_request for 837954 times 
[44.0] Checking tx_Data_request for 837955 times 
[44.0] Checking tx_Data_request for 837956 times 
[44.0] Checking tx_Data_request for 837957 times 
[44.0] Checking tx_Data_request for 837958 times 
[44.0] Checking tx_Data_request for 837959 times 
[44.0] Checking tx_Data_request for 837960 times 
[44.0] Checking tx_Data_request for 837961 times 
[44.0] Checking tx_Data_request for 837962 times 
[44.0] Checking tx_Data_request for 837963 times 
[44.0] Checking tx_Data_request for 837964 times 
[44.0] Checking tx_Data_request for 837965 times 
[44.0] Checking tx_Data_request for 837966 times 
[44.0] Checking tx_Data_request for 837967 times 
[44.0] Checking tx_Data_request for 837968 times 
[44.0] Checking tx_Data_request for 837969 times 
[44.0] Checking tx_Data_request for 837970 times 
[44.0] Checking tx_Data_request for 837971 times 
[44.0] Checking tx_Data_request for 837972 times 
[44.0] Checking tx_Data_request for 837973 times 
[44.0] Checking tx_Data_request for 837974 times 
[44.0] Checking tx_Data_request for 837975 times 
[44.0] Checking tx_Data_request for 837976 times 
[44.0] Checking tx_Data_request for 837977 times 
[44.0] Checking tx_Data_request for 837978 times 
[44.0] Checking tx_Data_request for 837979 times 
[44.0] Checking tx_Data_request for 837980 times 
[44.0] Checking tx_Data_request for 837981 times 
[44.0] Checking tx_Data_request for 837982 times 
[44.0] Checking tx_Data_request for 837983 times 
[44.0] Checking tx_Data_request for 837984 times 
[44.0] Checking tx_Data_request for 837985 times 
[44.0] Checking tx_Data_request for 837986 times 
[44.0] Checking tx_Data_request for 837987 times 
[44.0] Checking tx_Data_request for 837988 times 
[44.0] Checking tx_Data_request for 837989 times 
[44.0] Checking tx_Data_request for 837990 times 
[44.0] Checking tx_Data_request for 837991 times 
[44.0] Checking tx_Data_request for 837992 times 
[44.0] Checking tx_Data_request for 837993 times 
[44.0] Checking tx_Data_request for 837994 times 
[44.0] Checking tx_Data_request for 837995 times 
[44.0] Checking tx_Data_request for 837996 times 
[44.0] Checking tx_Data_request for 837997 times 
[44.0] Checking tx_Data_request for 837998 times 
[44.0] Checking tx_Data_request for 837999 times 
[44.0] Checking tx_Data_request for 838000 times 
[44.0] Checking tx_Data_request for 838001 times 
[44.0] Checking tx_Data_request for 838002 times 
[44.0] Checking tx_Data_request for 838003 times 
[44.0] Checking tx_Data_request for 838004 times 
[44.0] Checking tx_Data_request for 838005 times 
[44.0] Checking tx_Data_request for 838006 times 
[44.0] Checking tx_Data_request for 838007 times 
[44.0] Checking tx_Data_request for 838008 times 
[44.0] Checking tx_Data_request for 838009 times 
[44.0] Checking tx_Data_request for 838010 times 
[44.0] Checking tx_Data_requ[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mest for 838011 times 
[44.0] Checking tx_Data_request for 838012 times 
[44.0] Checking tx_Data_request for 838013 times 
[44.0] Checking tx_Data_request for 838014 times 
[44.0] Checking tx_Data_request for 838015 times 
[44.0] Checking tx_Data_request for 838016 times 
[44.0] Checking tx_Data_request for 838017 times 
[44.0] Checking tx_Data_request for 838018 times 
[44.0] Checking tx_Data_request for 838019 times 
[44.0] Checking tx_Data_request for 838020 times 
[44.0] Checking tx_Data_request for 838021 times 
[44.0] Checking tx_Data_request for 838022 times 
[44.0] Checking tx_Data_request for 838023 times 
[44.0] Checking tx_Data_request for 838024 times 
[44.0] Checking tx_Data_request for 838025 times 
[44.0] Checking tx_Data_request for 838026 times 
[44.0] Checking tx_Data_request for 838027 times 
[44.0] Checking tx_Data_request for 838028 times 
[44.0] Checking tx_Data_request for 838029 times 
[44.0] Checking tx_Data_request for 838030 times 
[44.0] Checking tx_Data_request for 838031 times 
[44.0] Checking tx_Data_request for 838032 times 
[44.0] Checking tx_Data_request for 838033 times 
[44.0] Checking tx_Data_request for 838034 times 
[44.0] Checking tx_Data_request for 838035 times 
[44.0] Checking tx_Data_request for 838036 times 
[44.0] Checking tx_Data_request for 838037 times 
[44.0] Checking tx_Data_request for 838038 times 
[44.0] Checking tx_Data_request for 838039 times 
[44.0] Checking tx_Data_request for 838040 times 
[44.0] Checking tx_Data_request for 838041 times 
[44.0] Checking tx_Data_request for 838042 times 
[44.0] Checking tx_Data_request for 838043 times 
[44.0] Checking tx_Data_request for 838044 times 
[44.0] Checking tx_Data_request for 838045 times 
[44.0] Checking tx_Data_request for 838046 times 
[44.0] Checking tx_Data_request for 838047 times 
[44.0] Checking tx_Data_request for 838048 times 
[44.0] Checking tx_Data_request for 838049 times 
[44.0] Checking tx_Data_request for 838050 times 
[44.0] Checking tx_Data_request for 838051 times 
[44.0] Checking tx_Data_request for 838052 times 
[44.0] Checking tx_Data_request for 838053 times 
[44.0] Checking tx_Data_request for 838054 times 
[44.0] Checking tx_Data_request for 838055 times 
[44.0] Checking tx_Data_request for 838056 times 
[44.0] Checking tx_Data_request for 838057 times 
[44.0] Checking tx_Data_request for 838058 times 
[44.0] Checking tx_Data_request for 838059 times 
[44.0] Checking tx_Data_request for 838060 times 
[44.0] Checking tx_Data_request for 838061 times 
[44.0] Checking tx_Data_request for 838062 times 
[44.0] Checking tx_Data_request for 838063 times 
[44.0] Checking tx_Data_request for 838064 times 
[44.0] Checking tx_Data_request for 838065 times 
[44.0] Checking tx_Data_request for 838066 times 
[44.0] Checking tx_Data_request for 838067 times 
[44.0] Checking tx_Data_request for 838068 times 
[44.0] Checking tx_Data_request for 838069 times 
[44.0] Checking tx_Data_request for 838070 times 
[44.0] Checking tx_Data_request for 838071 times 
[44.0] Checking tx_Data_request for 838072 times 
[44.0] Checking tx_Data_request for 838073 times 
[44.0] Checking tx_Data_request for 838074 times 
[44.0] Checking tx_Data_request for 838075 times 
[44.0] Checking tx_Data_request for 838076 times 
[44.0] Checking tx_Data_request for 838077 times 
[44.0] Checking tx_Data_request for 838078 times 
[44.0] Checking tx_Data_request for 838079 times 
[44.0] Checking tx_Data_request for 838080 times 
[44.0] Checking tx_Data_request for 838081 times 
[44.0] Checking tx_Data_request for 838082 times 
[44.0] Checking tx_Data_request for 838083 times 
[44.0] Checking tx_Data_request for 838084 times 
[44.0] Checking tx_Data_request for 838085 times 
[44.0] Checking tx_Data_request for 838086 times 
[44.0] Checking tx_Data_request for 838087 times 
[44.0] Checking tx_Data_request for 838088 times 
[44.0] Checking tx_Data_request for 838089 times 
[44.0] Checking tx_Data_request for 838090 times 
[44.0] Checking tx_Data_request for 838091 times 
[44.0] Checking tx_Data_request for 838092 times 
[44.0] Checking tx_Data_[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mrequest for 838093 times 
[44.0] Checking tx_Data_request for 838094 times 
[44.0] Checking tx_Data_request for 838095 times 
[44.0] Checking tx_Data_request for 838096 times 
[44.0] Checking tx_Data_request for 838097 times 
[44.0] Checking tx_Data_request for 838098 times 
