# proxy downlink barrier profile
# arm_clock_monotonic_ns=96136833467440
# arm_clock_realtime_ns=1785737022813528223
# dump_clock_monotonic_ns=96209914420233
# dump_clock_realtime_ns=1785737095894481106
# realtime_monotonic_drift_ns=-90
# rounds_recorded=7568 slot_indications_recorded=189176
# round_seq_range=48529..56096
# times are ns; seg_* are us; skip lines beginning with '#'
round_seq,sfn,slot,gnb_count,sfn_slot_mismatch,latest_gnb_id,seg1_kernel_to_wake_us,seg2a_lock_blocked_us,seg2b_drain_us,seg2c_fanout_us,seg3a_unpack_us,seg3b_lock_wait_us,seg4_lock_to_flag_us,seg5a_ue_phase_us,seg5b_gnb_phase_us,seg6_ack_us,total_wait_us,msgs_before_slotind,t0_kernel_real_ns,t0_kernel_mono_ns,t1_wake_ns,t2_dispatch_ns,t2b_prelock_ns,t3_locked_ns,t4_max_ns,lock_blocked_ns,fanout_held_ns,t5_round_start_ns,t6_ue_done_ns,t7_gnb_done_ns,t8_ack_sent_ns,really_finished_ue,really_finished_gnb
48603,382,3,25,0,15,11.431,0.000,4.218,0.000,21.049,2717.793,308.869,0.000,0.802,9.788,3073.950,0,1785737023540493312,96137560432529,96137560443960,96137560448178,96137560469227,96137563187020,96137563495889,0,0,96137558028203,96137560231051,96137563496691,96137563506479,1,1
48604,382,4,25,0,16,11.531,0.000,5.050,0.000,22.632,4442.926,214.342,0.000,4.909,10.841,4712.231,0,1785737023544647737,96137564586954,96137564598485,96137564603535,96137564626167,96137569069093,96137569283435,0,0,96137563738895,96137567329072,96137569288344,96137569299185,1,1
48605,382,5,25,0,16,11.281,0.000,4.318,0.000,22.212,2484.997,214.261,0.000,2.294,10.109,2749.472,0,1785737023552728120,96137572667337,96137572678618,96137572682936,96137572705148,96137575190145,96137575404406,0,0,96137569641596,96137572467452,96137575406700,96137575416809,1,1
48606,382,6,25,0,9,13.486,0.000,4.468,0.000,22.031,4167.931,225.292,0.000,6.392,11.953,4451.553,0,1785737023557123737,96137577062954,96137577076440,96137577080908,96137577102939,96137581270870,96137581496162,0,0,96137575632604,96137576884730,96137581502554,96137581514507,1,1
48607,382,7,25,0,13,-10.931,5173.375,42.550,311.554,30.076,1808.279,178.315,0.000,0.881,12.133,7546.232,1,1785737023566542098,96137586481315,96137586470384,96137591997863,96137592027939,96137593836218,96137594014533,5173375,311554,96137581930777,96137586271502,96137594015414,96137594027547,1,1
48608,382,8,25,0,18,14.126,0.000,5.651,0.000,19.506,306.174,290.314,0.000,2.064,11.031,648.866,0,1785737023579703383,96137599642600,96137599656726,96137599662377,96137599681883,96137599988057,96137600278371,0,0,96137594447594,96137599478773,96137600280435,96137600291466,1,1
48609,382,9,25,0,0,13.325,0.000,5.029,0.000,22.202,4490.956,227.657,0.000,5.079,13.996,4778.244,0,1785737023581871256,96137601810473,96137601823798,96137601828827,96137601851029,96137606341985,96137606569642,0,0,96137600523300,96137601601511,96137606574721,96137606588717,1,1
48610,382,10,25,0,10,15.849,0.000,5.250,0.000,20.068,2790.640,291.055,0.000,8.927,11.161,3142.950,0,1785737023589771692,96137609710909,96137609726758,96137609732008,96137609752076,96137612542716,96137612833771,0,0,96137607088614,96137609508740,96137612842698,96137612853859,1,1
48611,382,11,25,0,15,12.333,0.000,4.568,0.000,20.188,4328.772,283.542,0.000,5.881,11.601,4666.885,0,1785737023594562560,96137614501777,96137614514110,96137614518678,96137614538866,96137618867638,96137619151180,0,0,96137613220576,96137614305890,96137619157061,96137619168662,1,1
48612,382,12,25,0,1,13.426,5118.743,35.075,207.028,22.082,4127.926,131.356,0.000,10.309,11.993,9677.938,1,1785737023601198415,96137621137632,96137621151058,96137626511904,96137626533986,96137630661912,96137630793268,5118743,207028,96137619619247,96137620939020,96137630803577,96137630815570,1,1
48613,382,13,25,0,0,20.969,3771.468,36.308,245.651,17.392,1636.517,127.008,0.000,7.624,10.380,5873.317,1,1785737023615627206,96137635566423,96137635587392,96137639640819,96137639658211,96137641294728,96137641421736,3771468,245651,96137631233523,96137635370636,96137641429360,96137641439740,1,1
48614,382,14,25,0,9,13.656,0.000,5.821,0.000,18.805,902.061,304.320,0.000,2.395,10.730,1257.788,0,1785737023626411637,96137646350853,96137646364509,96137646370330,96137646389135,96137647291196,96137647595516,0,0,96137641988558,96137646265764,96137647597911,96137647608641,1,1
48615,382,15,25,0,0,23.806,0.000,5.320,0.000,17.733,4761.554,228.698,0.000,4.188,9.909,5051.208,0,1785737023628812205,96137648751421,96137648775227,96137648780547,96137648798280,96137653559834,96137653788532,0,0,96137648183699,96137650305835,96137653792720,96137653802629,1,1
48616,382,16,25,0,0,16.181,0.000,5.500,0.000,18.485,1876.076,214.762,0.000,2.214,9.859,2143.077,0,1785737023638330774,96137658269990,96137658286171,96137658291671,96137658310156,96137660186232,96137660400994,0,0,96137654207137,96137658089963,96137660403208,96137660413067,1,1
48617,382,17,25,0,4,20.599,5445.735,33.624,501.059,21.941,1900.862,138.049,0.000,3.968,10.269,8076.106,1,1785737023645059754,96137664998970,96137665019569,96137670999987,96137671021928,96137672922790,96137673060839,5445735,501059,96137660938061,96137664794588,96137673064807,96137673075076,1,1
48618,382,18,25,0,23,17.503,967.192,38.342,112.742,23.133,10306.926,156.794,0.000,9.728,9.749,11642.109,1,1785737023654007042,96137673946258,96137673963761,96137675082037,96137675105170,96137685412096,96137685568890,967192,112742,96137673523296,96137674772267,96137685578618,96137685588367,1,1
48619,382,19,25,0,8,12.965,5310.332,38.934,234.379,22.402,2991.035,122.800,0.000,4.518,13.917,8751.282,1,1785737023668899160,96137688838376,96137688851341,96137694434986,96137694457388,96137697448423,96137697571223,5310332,234379,96137686160198,96137688671003,96137697575741,96137697589658,1,1
48620,383,0,25,0,18,-34.293,8671.762,1178.979,421.970,21.600,1294.557,88.175,0.000,3.887,17.102,11663.739,2,1785737023679048180,96137698987396,96137698953103,96137709225814,96137709247414,96137710541971,96137710630146,8671762,421970,96137698209179,96137700573780,96137710634033,96137710651135,1,1
48621,383,1,25,0,17,-80.240,14820.385,553.928,811.150,21.059,1242.599,103.644,0.000,10.069,12.754,17495.348,3,1785737023692073190,96137712012406,96137711932166,96137728117629,96137728138688,96137729381287,96137729484931,14820385,811150,96137711097832,96137711760675,96137729495000,96137729507754,1,1
48622,383,2,25,0,11,13.767,0.000,5.781,0.000,13.094,570.750,118.372,0.000,10.429,13.926,746.119,0,1785737023714783099,96137734722315,96137734736082,96137734741863,96137734754957,96137735325707,96137735444079,0,0,96137729961674,96137734536017,96137735454508,96137735468434,1,1
48623,383,3,25,0,15,10.871,0.000,5.180,0.000,19.566,2830.545,283.552,0.000,1.893,11.231,3162.838,0,1785737023718977099,96137738916315,96137738927186,96137738932366,96137738951932,96137741782477,96137742066029,0,0,96137735821616,96137738726229,96137742067922,96137742079153,1,1
48624,383,4,25,0,16,12.034,0.000,4.388,0.000,18.685,2428.331,274.334,0.000,8.957,11.892,2758.621,0,1785737023726218890,96137746158106,96137746170140,96137746174528,96137746193213,96137748621544,96137748895878,0,0,96137742525810,96137745982689,96137748904835,96137748916727,1,1
48625,383,5,25,0,16,11.663,0.000,4.138,0.000,17.533,2186.147,297.968,0.000,4.749,11.762,2533.960,0,1785737023733173002,96137753112218,96137753123881,96137753128019,96137753145552,96137755331699,96137755629667,0,0,96137749438715,96137752906824,96137755634416,96137755646178,1,1
48626,383,6,25,0,8,11.322,0.000,3.798,0.000,19.847,4690.650,225.633,0.000,2.475,11.461,4965.186,0,1785737023737138093,96137757077309,96137757088631,96137757092429,96137757112276,96137761802926,96137762028559,0,0,96137756188404,96137756878949,96137762031034,96137762042495,1,1
48627,383,7,25,0,6,12.284,4980.915,42.749,331.682,22.753,801.902,113.453,0.000,0.401,10.349,6316.488,1,1785737023748114584,96137768053800,96137768066084,96137773421430,96137773444183,96137774246085,96137774359538,4980915,331682,96137762364589,96137767869165,96137774359939,96137774370288,1,1
48628,383,8,25,0,2,13.245,0.000,5.080,0.000,20.458,3624.513,301.355,0.000,7.303,9.528,3981.482,0,1785737023757224216,96137777163432,96137777176677,96137777181757,96137777202215,96137780826728,96137781128083,0,0,96137774920529,96137776993895,96137781135386,96137781144914,1,1
48629,383,9,25,0,4,15.610,0.000,5.400,0.000,21.831,4611.012,220.613,0.000,9.087,9.959,4893.512,0,1785737023762838988,96137782778204,96137782793814,96137782799214,96137782821045,96137787432057,96137787652670,0,0,96137781544513,96137782560156,96137787661757,96137787671716,1,1
48630,383,10,25,0,21,11.713,0.000,4.528,0.000,18.986,5115.215,224.040,0.000,2.826,9.608,5386.916,0,1785737023769147461,96137789086677,96137789098390,96137789102918,96137789121904,96137794237119,96137794461159,0,0,96137788185990,96137788927590,96137794463985,96137794473593,1,1
48631,383,11,25,0,2,14.288,0.000,4.198,0.000,19.787,2625.881,307.747,0.000,8.075,10.509,2990.485,0,1785737023778155622,96137798094838,96137798109126,96137798113324,96137798133111,96137800758992,96137801066739,0,0,96137794898399,96137797913249,96137801074814,96137801085323,1,1
48632,383,12,25,0,15,-12.202,5277.420,33.434,302.346,22.402,1917.764,140.653,0.000,7.945,9.818,7699.580,1,1785737023785793626,96137805732842,96137805720640,96137811333840,96137811356242,96137813274006,96137813414659,5277420,302346,96137801495071,96137805522599,96137813422604,96137813432422,1,1
48633,383,13,25,0,20,16.782,4863.956,32.361,322.444,21.711,1019.240,148.578,0.000,2.585,9.758,6437.415,1,1785737023798983695,96137818922911,96137818939693,96137824158454,96137824180165,96137825199405,96137825347983,4863956,322444,96137813821041,96137818737835,96137825350568,96137825360326,1,1
48634,383,14,25,0,18,11.102,0.000,5.641,0.000,19.436,3195.369,265.447,0.000,2.916,11.030,3510.941,0,1785737023808181612,96137828120828,96137828131930,96137828137571,96137828157007,96137831352376,96137831617823,0,0,96137825845435,96137827960078,96137831620739,96137831631769,1,1
48635,383,15,25,0,12,10.400,0.000,4.869,0.000,22.012,1978.778,262.672,0.000,5.841,12.123,2296.695,0,1785737023815969257,96137835908473,96137835918873,96137835923742,96137835945754,96137837924532,96137838187204,0,0,96137831940147,96137835712476,96137838193045,96137838205168,1,1
48636,383,16,25,0,3,12.454,0.000,4.850,0.000,22.522,2279.862,94.708,0.000,5.140,12.162,2431.698,0,1785737023822420757,96137842359973,96137842372427,96137842377277,96137842399799,96137844679661,96137844774369,0,0,96137838695727,96137842179887,96137844779509,96137844791671,1,1
48637,383,17,25,0,11,15.029,0.190,36.359,122.940,21.410,0.030,103.174,0.000,4.067,11.943,315.142,1,1785737023835804699,96137855743915,96137855758944,96137855918433,96137855939843,96137855939873,96137856043047,190,122940,96137845229341,96137854979924,96137856047114,96137856059057,0,1
48638,383,18,25,0,7,-11.210,5115.186,40.615,297.488,21.661,1775.668,154.700,0.000,5.821,12.363,7412.292,1,1785737023840518594,96137860457810,96137860446600,96137865899889,96137865921550,96137867697218,96137867851918,5115186,297488,96137856624687,96137860238369,96137867857739,96137867870102,1,1
48639,383,19,25,0,0,15.650,4937.133,39.364,338.153,19.837,1322.559,175.248,0.000,9.528,13.265,6870.737,1,1785737023853114549,96137873053765,96137873069415,96137878384065,96137878403902,96137879726461,96137879901709,4937133,338153,96137868316458,96137872859332,96137879911237,96137879924502,1,1
48640,384,0,25,0,14,52.159,14330.085,461.976,641.362,21.781,5294.993,289.884,0.000,5.219,20.158,21117.617,2,1785737023863132242,96137883071458,96137883123617,96137898557040,96137898578821,96137903873814,96137904163698,14330085,641362,96137880446079,96137883157871,96137904168917,96137904189075,1,1
48641,384,1,25,0,11,0.903,10262.783,406.391,386.655,21.520,0.070,89.187,0.000,4.609,15.229,11187.347,3,1785737023885534766,96137905473982,96137905474885,96137916530714,96137916552234,96137916552304,96137916641491,10262783,386655,96137904761227,96137908041354,96137916646100,96137916661329,1,1
48642,384,2,25,0,15,8.436,0.000,3.537,0.000,20.118,4296.331,307.957,0.000,3.517,12.313,4652.209,0,1785737023898609379,96137918548595,96137918557031,96137918560568,96137918580686,96137922877017,96137923184974,0,0,96137917173699,96137918357708,96137923188491,96137923200804,1,1
48643,384,3,25,0,23,15.890,0.000,4.940,0.000,19.246,1097.096,295.804,0.000,9.588,11.371,1453.935,0,1785737023908640297,96137928579513,96137928595403,96137928600343,96137928619589,96137929716685,96137930012489,0,0,96137923722141,96137928388936,96137930022077,96137930033448,1,1
48644,384,4,25,0,6,12.514,0.000,5.150,0.000,21.370,3974.698,285.405,0.000,4.058,10.910,4314.105,0,1785737023912075595,96137932014811,96137932027325,96137932032475,96137932053845,96137936028543,96137936313948,0,0,96137930406638,96137931842549,96137936318006,96137936328916,1,1
48645,384,5,25,0,11,13.656,0.000,4.218,0.000,22.733,2267.028,111.369,0.000,9.087,10.900,2438.991,0,1785737023920516664,96137940455880,96137940469536,96137940473754,96137940496487,96137942763515,96137942874884,0,0,96137936772217,96137940291092,96137942883971,96137942894871,1,1
48646,384,6,25,0,9,12.805,0.000,5.651,0.000,19.696,3690.326,266.019,0.000,5.981,10.069,4010.547,0,1785737023926016621,96137945955837,96137945968642,96137945974293,96137945993989,96137949684315,96137949950334,0,0,96137943311422,96137945780449,96137949956315,96137949966384,1,1
48647,384,7,25,0,0,17.484,5517.540,42.670,345.177,13.796,2546.773,139.942,0.000,0.210,10.119,8633.711,1,1785737023934447651,96137954386867,96137954404351,96137960309738,96137960323534,96137962870307,96137963010249,5517540,345177,96137950392012,96137954184369,96137963010459,96137963020578,1,1
48648,384,8,25,0,13,-31.719,5433.343,44.424,312.535,22.282,505.878,113.723,0.000,9.287,12.504,6422.257,1,1785737023949926349,96137969865565,96137969833846,96137975624148,96137975646430,96137976152308,96137976266031,5433343,312535,96137963541304,96137969652286,96137976275318,96137976287822,1,1
48649,384,9,25,0,11,16.051,0.000,4.869,0.000,14.978,4077.532,102.662,0.000,2.836,12.994,4231.922,0,1785737023959203134,96137979142350,96137979158401,96137979163270,96137979178248,96137983255780,96137983358442,0,0,96137976883247,96137978943368,96137983361278,96137983374272,1,1
48650,384,10,25,0,3,12.144,0.000,4.819,0.000,21.911,3207.842,100.548,0.000,8.255,10.079,3365.598,0,1785737023966804800,96137986744016,96137986756160,96137986760979,96137986782890,96137989990732,96137990091280,0,0,96137983885240,96137986561846,96137990099535,96137990109614,1,1
48651,384,11,25,0,0,13.326,0.000,5.230,0.000,20.819,2539.408,274.094,0.000,2.926,10.038,2865.841,0,1785737023973961332,96137993900548,96137993913874,96137993919104,96137993939923,96137996479331,96137996753425,0,0,96137990438671,96137993709100,96137996756351,96137996766389,1,1
48652,384,12,25,0,23,17.524,4979.722,37.219,312.767,22.873,2081.301,123.231,0.000,5.230,10.149,7590.016,1,1785737023981655651,96138001594867,96138001612391,96138006942099,96138006964972,96138009046273,96138009169504,4979722,312767,96137997216353,96138001395665,96138009174734,96138009184883,1,1
48653,384,13,25,0,8,-33.532,5664.375,35.027,241.031,22.161,1233.021,131.576,0.000,3.257,10.179,7307.095,1,1785737023995382446,96138015321662,96138015288130,96138021228563,96138021250724,96138022483745,96138022615321,5664375,241031,96138009721668,96138015101661,96138022618578,96138022628757,1,1
48654,384,14,25,0,7,23.365,0.000,5.360,0.000,14.257,1339.821,282.268,0.000,7.835,9.859,1682.765,0,1785737024007855491,96138027794707,96138027818072,96138027823432,96138027837689,96138029177510,96138029459778,0,0,96138023207942,96138027640108,96138029467613,96138029477472,1,1
48655,384,15,25,0,17,21.491,0.000,6.172,0.000,18.414,3376.989,264.967,0.000,7.304,9.948,3705.285,0,1785737024013121700,96138033060916,96138033082407,96138033088579,96138033106993,96138036483982,96138036748949,0,0,96138030027232,96138032909824,96138036756253,96138036766201,1,1
48656,384,16,25,0,23,14.268,0.000,3.968,0.000,16.531,3730.441,335.569,0.000,3.366,9.718,4113.861,0,1785737024019651056,96138039590272,96138039604540,96138039608508,96138039625039,96138043355480,96138043691049,0,0,96138037218268,96138039391200,96138043694415,96138043704133,1,1
48657,384,17,25,0,24,15.981,6026.635,46.657,341.389,23.154,5443.952,293.490,0.000,7.955,10.219,12209.432,1,1785737024025041108,96138044980324,96138044996305,96138051410986,96138051434140,96138056878092,96138057171582,6026635,341389,96138043997403,96138044784778,96138057179537,96138057189756,1,1
48658,384,18,25,0,12,12.434,5532.859,39.824,337.422,17.623,2641.110,145.703,0.000,3.066,9.618,8739.659,1,1785737024041324284,96138061263500,96138061275934,96138067186039,96138067203662,96138069844772,96138069990475,5532859,337422,96138057716854,96138061063766,96138069993541,96138070003159,1,1
48659,384,19,25,0,19,15.660,4783.404,40.426,218.420,22.322,947.255,111.749,0.000,4.519,12.443,6156.198,1,1785737024056845070,96138076784286,96138076799946,96138081842196,96138081864518,96138082811773,96138082923522,4783404,218420,96138070538913,96138076632292,96138082928041,96138082940484,1,1
48660,385,0,25,0,9,-8.034,9346.376,1212.021,435.086,21.741,1399.653,100.238,0.000,5.750,18.645,12531.476,2,1785737024064044231,96138083983447,96138083975413,96138094968896,96138094990637,96138096390290,96138096490528,9346376,435086,96138083436634,96138085871898,96138096496278,96138096514923,1,1
48661,385,1,25,0,7,-28.071,15511.580,439.503,789.550,21.239,730.970,98.164,0.000,3.737,19.266,17585.938,3,1785737024079702175,96138099641391,96138099613320,96138116353953,96138116375192,96138117106162,96138117204326,15511580,789550,96138097062870,96138099394770,96138117208063,96138117227329,1,1
48662,385,2,25,0,3,-22.391,5220.423,346.871,370.424,16.581,0.140,88.355,0.000,4.329,16.721,6041.453,2,1785737024098538686,96138118477902,96138118455511,96138124393229,96138124409810,96138124409950,96138124498305,5220423,370424,96138117764045,96138121316683,96138124502634,96138124519355,1,1
48663,385,3,25,0,9,14.839,0.000,5.560,0.000,19.998,3501.452,289.613,0.000,9.838,9.828,3851.128,0,1785737024108414173,96138128353389,96138128368228,96138128373788,96138128393786,96138131895238,96138132184851,0,0,96138125022788,96138128167051,96138132194689,96138132204517,1,1
48664,385,4,25,0,2,13.766,0.000,4.599,0.000,18.735,3618.922,295.735,0.000,2.114,10.219,3964.090,0,1785737024115118728,96138135057944,96138135071710,96138135076309,96138135095044,96138138713966,96138139009701,0,0,96138132468853,96138134897544,96138139011815,96138139022034,1,1
48665,385,5,25,0,18,7.965,0.000,4.158,0.000,22.783,4396.780,107.461,0.000,3.617,12.102,4554.866,0,1785737024121561262,96138141500478,96138141508443,96138141512601,96138141535384,96138145932164,96138146039625,0,0,96138139494379,96138141310432,96138146043242,96138146055344,1,1
48666,385,6,25,0,16,11.242,0.000,4.678,0.000,19.156,1688.354,299.782,0.000,3.567,11.942,2038.721,0,1785737024131371186,96138151310402,96138151321644,96138151326322,96138151345478,96138153033832,96138153333614,0,0,96138146552426,96138151121729,96138153337181,96138153349123,1,1
48667,385,7,25,0,3,13.727,4823.740,44.052,160.431,22.241,581.210,105.878,0.000,3.787,12.393,5767.459,1,1785737024139629462,96138159568678,96138159582405,96138164610628,96138164632869,96138165214079,96138165319957,4823740,160431,96138153852426,96138159383893,96138165323744,96138165336137,1,1
48668,385,8,25,0,19,17.193,0.000,5.390,0.000,19.366,917.570,263.083,0.000,2.635,11.411,1236.648,0,1785737024150737810,96138170677026,96138170694219,96138170699609,96138170718975,96138171636545,96138171899628,0,0,96138165892460,96138170506657,96138171902263,96138171913674,1,1
48669,385,9,25,0,1,14.418,0.000,4.909,0.000,19.246,4185.624,323.847,0.000,1.993,12.233,4562.270,0,1785737024155237623,96138175176839,96138175191257,96138175196166,96138175215412,96138179401036,96138179724883,0,0,96138172302513,96138174971875,96138179726876,96138179739109,1,1
48670,385,10,25,0,21,13.637,0.000,5.210,0.000,19.667,4816.035,322.635,0.000,2.855,11.311,5191.350,0,1785737024162130119,96138182069335,96138182082972,96138182088182,96138182107849,96138186923884,96138187246519,0,0,96138180239247,96138181880513,96138187249374,96138187260685,1,1
48671,385,11,25,0,10,17.284,2174.395,32.761,296.736,22.011,0.070,109.626,0.000,3.897,11.441,2668.221,1,1785737024171737985,96138191677201,96138191694485,96138194198377,96138194220388,96138194220458,96138194330084,2174395,296736,96138187734663,96138191465796,96138194333981,96138194345422,1,1
48672,385,12,25,0,3,12.985,9408.021,42.960,220.133,44.193,1364.858,109.495,0.000,0.801,12.043,11215.489,1,1785737024175737220,96138195676436,96138195689421,96138205360535,96138205404728,96138206769586,96138206879081,9408021,220133,96138194854106,96138197149688,96138206879882,96138206891925,1,1
48673,385,13,25,0,15,11.151,4536.431,32.332,300.603,17.272,1755.200,136.415,0.000,5.150,12.042,6806.596,1,1785737024192392954,96138212332170,96138212343321,96138217212687,96138217229959,96138218985159,96138219121574,4536431,300603,96138207436485,96138212137756,96138219126724,96138219138766,1,1
48674,385,14,25,0,11,16.893,0.000,6.482,0.000,17.082,364.092,257.593,0.000,6.492,11.652,680.286,0,1785737024205249377,96138225188593,96138225205486,96138225211968,96138225229050,96138225593142,96138225850735,0,0,96138219601694,96138225049814,96138225857227,96138225868879,1,1
48675,385,15,25,0,21,15.791,0.000,4.839,0.000,18.875,1779.916,308.007,0.000,8.606,11.622,2147.656,0,1785737024210535463,96138230474679,96138230490470,96138230495309,96138230514184,96138232294100,96138232602107,0,0,96138226368435,96138230295214,96138232610713,96138232622335,1,1
48676,385,16,25,0,6,11.963,0.000,5.711,0.000,19.787,736.370,288.831,0.000,0.421,11.542,1074.625,0,1785737024218199807,96138238139023,96138238150986,96138238156697,96138238176484,96138238912854,96138239201685,0,0,96138232902951,96138237940642,96138239202106,96138239213648,1,1
48677,385,17,25,0,0,15.510,5295.684,38.022,112.070,13.395,1474.974,99.286,0.000,6.762,12.845,7068.548,1,1785737024224674160,96138244613376,96138244628886,96138250074662,96138250088057,96138251563031,96138251662317,5295684,112070,96138239644174,96138244442126,96138251669079,96138251681924,1,1
48678,385,18,25,0,3,0.242,10908.894,47.809,226.976,45.074,725.430,105.347,0.000,3.968,12.112,12075.852,1,1785737024233057400,96138252996616,96138252996858,96138264180537,96138264225611,96138264951041,96138265056388,10908894,226976,96138252169718,96138254151412,96138265060356,96138265072468,1,1
48679,385,19,25,0,13,14.458,5055.925,45.376,332.803,22.322,625.863,120.355,0.000,4.138,12.924,6234.164,1,1785737024251575354,96138271514570,96138271529028,96138276963132,96138276985454,96138277611317,96138277731672,5055925,332803,96138265464824,96138271335816,96138277735810,96138277748734,1,1
48680,386,0,25,0,17,-28.763,14152.342,2014.655,616.325,32.421,5311.514,262.622,0.000,0.411,25.408,22386.935,2,1785737024259304319,96138279243535,96138279214772,96138295998094,96138296030515,96138301342029,96138301604651,14152342,616325,96138278288736,96138279580968,96138301605062,96138301630470,1,1
48681,386,1,25,0,19,-31.648,14558.395,354.504,431.668,21.410,1107.646,94.507,0.000,1.312,18.114,16555.908,3,1785737024283125440,96138303064656,96138303033008,96138318377575,96138318398985,96138319506631,96138319601138,14558395,431668,96138302154772,96138306406651,96138319602450,96138319620564,1,1
48682,386,2,25,0,24,11.463,0.000,4.729,0.000,16.641,5460.834,291.025,0.000,5.911,16.481,5807.084,0,1785737024300961536,96138320900752,96138320912215,96138320916944,96138320933585,96138326394419,96138326685444,0,0,96138320120210,96138320727489,96138326691355,96138326707836,1,1
48683,386,3,25,0,0,12.635,0.000,4.659,0.000,19.065,1525.239,210.865,0.000,5.099,12.043,1789.605,0,1785737024311343152,96138331282368,96138331295003,96138331299662,96138331318727,96138332843966,96138333054831,0,0,96138327119488,96138331074219,96138333059930,96138333071973,1,1
48684,386,4,25,0,1,12.263,0.000,6.082,0.000,16.060,2706.101,282.890,0.000,2.936,13.275,3039.607,0,1785737024316557795,96138336497011,96138336509274,96138336515356,96138336531416,96138339237517,96138339520407,0,0,96138333429383,96138336337933,96138339523343,96138339536618,1,1
48685,386,5,25,0,5,19.578,0.000,4.508,0.000,19.928,1807.898,225.442,0.000,2.174,13.075,2092.603,0,1785737024323945840,96138343885056,96138343904634,96138343909142,96138343929070,96138345736968,96138345962410,0,0,96138339988094,96138343683539,96138345964584,96138345977659,1,1
48686,386,6,25,0,15,8.216,0.000,4.328,0.000,17.954,4653.291,213.109,0.000,5.190,14.698,4916.786,0,1785737024327759557,96138347698773,96138347706989,96138347711317,96138347729271,96138352382562,96138352595671,0,0,96138346445095,96138347520690,96138352600861,96138352615559,1,1
