round_index,proxy_id,sfn,slot,gnb_count,gnb_ips,first_slot_ts_us,latest_slot_ts_us,ack_ts_us,slot_spread_us,wait_us,wait_ms,ack_packet,ack_slot_byte
4260,0,148,16,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433499057,1786168433503551,1786168433505671,4494,2120,2.120000,1192531,0
4261,0,148,17,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433512754,1786168433515429,1786168433526053,2675,10624,10.624000,1192836,0
4262,0,148,18,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433527363,1786168433532098,1786168433540123,4735,8025,8.025000,1193144,0
4263,0,148,19,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433541171,1786168433546687,1786168433553145,5516,6458,6.458000,1193548,0
4264,0,149,0,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433555300,1786168433556293,1786168433566835,993,10542,10.542000,1194042,0
4265,0,149,1,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433568078,1786168433580921,1786168433581491,12843,570,0.570000,1194456,0
4266,0,149,2,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433582274,1786168433583037,1786168433588403,763,5366,5.366000,1194660,0
4267,0,149,3,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433596736,1786168433597541,1786168433603043,805,5502,5.502000,1194865,0
4268,0,149,4,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433610659,1786168433614421,1786168433617200,3762,2779,2.779000,1195089,0
4269,0,149,5,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433617743,1786168433618661,1786168433623865,918,5204,5.204000,1195313,0
4270,0,149,6,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433624918,1786168433625856,1786168433631189,938,5333,5.333000,1195517,0
4271,0,149,7,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433637967,1786168433642322,1786168433649897,4355,7575,7.575000,1195821,0
4272,0,149,8,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433652528,1786168433655986,1786168433658818,3458,2832,2.832000,1196126,0
4273,0,149,9,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433666650,1786168433667422,1786168433672864,772,5442,5.442000,1196431,0
4274,0,149,10,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433679341,1786168433681588,1786168433685563,2247,3975,3.975000,1196635,0
4275,0,149,11,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433686900,1786168433687910,1786168433693343,1010,5433,5.433000,1196855,0
4276,0,149,12,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433698880,1786168433699555,1786168433711244,675,11689,11.689000,1197159,0
4277,0,149,13,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433713053,1786168433715599,1786168433725342,2546,9743,9.743000,1197463,0
4278,0,149,14,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433726514,1786168433727356,1786168433732718,842,5362,5.362000,1197669,0
4279,0,149,15,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433740260,1786168433741266,1786168433746501,1006,5235,5.235000,1197880,0
4280,0,149,16,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433753399,1786168433756598,1786168433759912,3199,3314,3.314000,1198084,0
4281,0,149,17,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433766338,1786168433768736,1786168433779497,2398,10761,10.761000,1198389,0
4282,0,149,18,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433780139,1786168433784845,1786168433793722,4706,8877,8.877000,1198693,0
4283,0,149,19,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433794670,1786168433797959,1786168433807248,3289,9289,9.289000,1199102,0
4284,0,150,0,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433819848,1786168433822424,1786168433842973,2576,20549,20.549000,1199720,0
4285,0,150,1,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433843966,1786168433845162,1786168433857218,1196,12056,12.056000,1200148,0
4286,0,150,2,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433869058,1786168433870575,1786168433875024,1517,4449,4.449000,1200352,0
4287,0,150,3,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433894139,1786168433894915,1786168433900760,776,5845,5.845000,1200565,0
4288,0,150,4,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433907982,1786168433912920,1786168433914088,4938,1168,1.168000,1200780,0
4289,0,150,5,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433914880,1786168433916988,1786168433921025,2108,4037,4.037000,1200990,0
4290,0,150,6,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433921922,1786168433922744,1786168433928146,822,5402,5.402000,1201195,0
4291,0,150,7,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433934714,1786168433935726,1786168433947937,1012,12211,12.211000,1201499,0
4292,0,150,8,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433948531,1786168433949304,1786168433954367,773,5063,5.063000,1201803,0
4293,0,150,9,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433961928,1786168433962724,1786168433968212,796,5488,5.488000,1202108,0
4294,0,150,10,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433975788,1786168433977123,1786168433981894,1335,4771,4.771000,1202313,0
4295,0,150,11,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433983219,1786168433984059,1786168433989279,840,5220,5.220000,1202518,0
4296,0,150,12,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168433995611,1786168433998645,1786168434008093,3034,9448,9.448000,1202822,0
4297,0,150,13,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434008811,1786168434011454,1786168434021289,2643,9835,9.835000,1203126,0
4298,0,150,14,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434022154,1786168434023844,1786168434028155,1690,4311,4.311000,1203332,0
4299,0,150,15,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434035062,1786168434036059,1786168434040922,997,4863,4.863000,1203539,0
4300,0,150,16,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434048620,1786168434049635,1786168434055131,1015,5496,5.496000,1203755,0
4301,0,150,17,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434061945,1786168434068812,1786168434074273,6867,5461,5.461000,1204059,0
4302,0,150,18,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434075291,1786168434076261,1786168434087367,970,11106,11.106000,1204367,0
4303,0,150,19,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434089344,1786168434090602,1786168434102017,1258,11415,11.415000,1204771,0
4304,0,151,0,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434108183,1786168434109341,1786168434121569,1158,12228,12.228000,1205286,0
4305,0,151,1,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434122355,1786168434123441,1786168434135359,1086,11918,11.918000,1205698,0
4306,0,151,2,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434137222,1786168434138992,1786168434143520,1770,4528,4.528000,1205902,0
4307,0,151,3,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434151672,1786168434152468,1786168434157647,796,5179,5.179000,1206106,0
4308,0,151,4,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434165814,1786168434166941,1786168434171811,1127,4870,4.870000,1206337,0
4309,0,151,5,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434172879,1786168434176913,1786168434179046,4034,2133,2.133000,1206567,0
4310,0,151,6,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434179953,1786168434182681,1786168434186057,2728,3376,3.376000,1206771,0
4311,0,151,7,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434193566,1786168434194405,1786168434205977,839,11572,11.572000,1207075,0
4312,0,151,8,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434206666,1786168434210221,1786168434212486,3555,2265,2.265000,1207379,0
4313,0,151,9,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434219926,1786168434222678,1786168434225959,2752,3281,3.281000,1207683,0
4314,0,151,10,25,10.2.2.12;10.2.2.17;10.2.2.2;10.2.2.22;10.2.2.27;10.2.2.32;10.2.2.7;10.2.4.13;10.2.4.18;10.2.4.23;10.2.4.28;10.2.4.3;10.2.4.8;10.2.6.14;10.2.6.19;10.2.6.24;10.2.6.29;10.2.6.4;10.2.6.9;10.2.8.10;10.2.8.15;10.2.8.20;10.2.8.25;10.2.8.30;10.2.8.5,1786168434234000,1786168434236769,1786168434240011,2769,3242,3.242000,1207887,0
